XOJ35AtUJsY,b'[youtube] XOJ35AtUJsY: Downloading webpage\n[youtube] XOJ35AtUJsY: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
PxxDDgGxTks,b'[youtube] PxxDDgGxTks: Downloading webpage\n[youtube] PxxDDgGxTks: Downloading embed webpage\n[youtube] PxxDDgGxTks: Refetching age-gated info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: Content Warning\n'
z9XgabbKeGY,b'[youtube] z9XgabbKeGY: Downloading webpage\n[youtube] z9XgabbKeGY: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
hqJcg-2EEp0,b'[youtube] hqJcg-2EEp0: Downloading webpage\n[youtube] hqJcg-2EEp0: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
5DhiYuJ7ThE,b'[youtube] 5DhiYuJ7ThE: Downloading webpage\n[youtube] 5DhiYuJ7ThE: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
IMpf8QwU2g4,b'[youtube] IMpf8QwU2g4: Downloading webpage\n[youtube] IMpf8QwU2g4: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
gkXvDQjZKJA,b'[youtube] gkXvDQjZKJA: Downloading webpage\n[youtube] gkXvDQjZKJA: Downloading embed webpage\n[youtube] gkXvDQjZKJA: Refetching age-gated info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: Content Warning\n'
xaAlprzJCcQ,b'[youtube] xaAlprzJCcQ: Downloading webpage\n[youtube] xaAlprzJCcQ: Downloading embed webpage\n[youtube] xaAlprzJCcQ: Refetching age-gated info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: Content Warning\n'
MDbC--EsMIA,b'[youtube] MDbC--EsMIA: Downloading webpage\n[youtube] MDbC--EsMIA: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
U43ZpL_CnlI,b'[youtube] U43ZpL_CnlI: Downloading webpage\n[youtube] U43ZpL_CnlI: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
_0bgNuc6N2E,b'[youtube] _0bgNuc6N2E: Downloading webpage\n[youtube] _0bgNuc6N2E: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
bCSOiiY1Foo,b'[youtube] bCSOiiY1Foo: Downloading webpage\n[youtube] bCSOiiY1Foo: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
vL_wi1-NKDQ,b'[youtube] vL_wi1-NKDQ: Downloading webpage\n[youtube] vL_wi1-NKDQ: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
sKimKWgxK08,b'[youtube] sKimKWgxK08: Downloading webpage\n[youtube] sKimKWgxK08: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
1FD68B1wffs,"b'[youtube] 1FD68B1wffs: Downloading webpage\n[youtube] 1FD68B1wffs: Downloading video info webpage\nERROR: This video contains content from SME, who has blocked it in your country on copyright grounds.\n'"
6Tnsmk9C2rg,"b'[youtube] 6Tnsmk9C2rg: Downloading webpage\n[youtube] 6Tnsmk9C2rg: Downloading video info webpage\nERROR: This video contains content from SME, who has blocked it in your country on copyright grounds.\n'"
MvUJ5n7C1w4,b'[youtube] MvUJ5n7C1w4: Downloading webpage\n[youtube] MvUJ5n7C1w4: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
B3CSOo3KMks,"b'[youtube] B3CSOo3KMks: Downloading webpage\n[youtube] B3CSOo3KMks: Downloading video info webpage\nERROR: This video contains content from SME, who has blocked it in your country on copyright grounds.\n'"
aG23AgudSUE,"b'[youtube] aG23AgudSUE: Downloading webpage\n[youtube] aG23AgudSUE: Downloading video info webpage\nERROR: This video contains content from SME, who has blocked it in your country on copyright grounds.\n'"
oq34dikQJVs,"b'[youtube] oq34dikQJVs: Downloading webpage\n[youtube] oq34dikQJVs: Downloading video info webpage\nERROR: This video contains content from WMG, who has blocked it in your country on copyright grounds.\n'"
pfyGxQVWhWE,b'[youtube] pfyGxQVWhWE: Downloading webpage\n[youtube] pfyGxQVWhWE: Downloading embed webpage\n[youtube] pfyGxQVWhWE: Refetching age-gated info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: Content Warning\n'
1LsKidiy26E,b'[youtube] 1LsKidiy26E: Downloading webpage\n[youtube] 1LsKidiy26E: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
uI-I_WbrRxg,"b'[youtube] uI-I_WbrRxg: Downloading webpage\n[youtube] uI-I_WbrRxg: Downloading video info webpage\nERROR: This video contains content from SME, who has blocked it in your country on copyright grounds.\n'"
-wgJT14SdmE,b'[youtube] -wgJT14SdmE: Downloading webpage\n[youtube] -wgJT14SdmE: Downloading embed webpage\n[youtube] -wgJT14SdmE: Refetching age-gated info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: Content Warning\n'
4caOQhYbqj8,b'[youtube] 4caOQhYbqj8: Downloading webpage\n[youtube] 4caOQhYbqj8: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
3YcKAueaGUU,b'[youtube] 3YcKAueaGUU: Downloading webpage\n[youtube] 3YcKAueaGUU: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
UC2uVs_JXMc,b'[youtube] UC2uVs_JXMc: Downloading webpage\n[youtube] UC2uVs_JXMc: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
9_388miHmeM,b'[youtube] 9_388miHmeM: Downloading webpage\n[youtube] 9_388miHmeM: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
SQasggRsZjw,b'[youtube] SQasggRsZjw: Downloading webpage\n[youtube] SQasggRsZjw: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
0heRujNYUAw,b'[youtube] 0heRujNYUAw: Downloading webpage\n[youtube] 0heRujNYUAw: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
iGwduO7-z20,b'[youtube] iGwduO7-z20: Downloading webpage\n[youtube] iGwduO7-z20: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
D2XJHjUrheA,b'[youtube] D2XJHjUrheA: Downloading webpage\n[youtube] D2XJHjUrheA: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
0X22BqOZ6u4,b'[youtube] 0X22BqOZ6u4: Downloading webpage\n[youtube] 0X22BqOZ6u4: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
Gd2G223idsw,b'[youtube] Gd2G223idsw: Downloading webpage\n[youtube] Gd2G223idsw: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
HnpXaVeSMPY,b'[youtube] HnpXaVeSMPY: Downloading webpage\n[youtube] HnpXaVeSMPY: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
Hvu5TpQbRQg,b'[youtube] Hvu5TpQbRQg: Downloading webpage\n[youtube] Hvu5TpQbRQg: Downloading embed webpage\n[youtube] Hvu5TpQbRQg: Refetching age-gated info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: Content Warning\n'
KOT9WI9MFbc,b'[youtube] KOT9WI9MFbc: Downloading webpage\n[youtube] KOT9WI9MFbc: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available due to a copyright claim by SoaringME.com.\n'
MBfQ0u6xoug,b'[youtube] MBfQ0u6xoug: Downloading webpage\n[youtube] MBfQ0u6xoug: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
QqPHnEGke1U,b'[youtube] QqPHnEGke1U: Downloading webpage\n[youtube] QqPHnEGke1U: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
SAWP784eTUU,b'[youtube] SAWP784eTUU: Downloading webpage\n[youtube] SAWP784eTUU: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
SLB5qNYg_jU,b'[youtube] SLB5qNYg_jU: Downloading webpage\n[youtube] SLB5qNYg_jU: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
XApPId5-5sw,b'[youtube] XApPId5-5sw: Downloading webpage\n[youtube] XApPId5-5sw: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
U6iYTM0Filo,b'[youtube] U6iYTM0Filo: Downloading webpage\n[youtube] U6iYTM0Filo: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
X9yUQ9WsoRA,b'[youtube] X9yUQ9WsoRA: Downloading webpage\n[youtube] X9yUQ9WsoRA: Downloading embed webpage\n[youtube] X9yUQ9WsoRA: Refetching age-gated info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: Content Warning\n'
e61sjnuILBw,b'[youtube] e61sjnuILBw: Downloading webpage\n[youtube] e61sjnuILBw: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
f4Dh9zdznpM,b'[youtube] f4Dh9zdznpM: Downloading webpage\n[youtube] f4Dh9zdznpM: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
hYgDbq7Uprg,b'[youtube] hYgDbq7Uprg: Downloading webpage\n[youtube] hYgDbq7Uprg: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
naK3lb-jd8I,b'[youtube] naK3lb-jd8I: Downloading webpage\n[youtube] naK3lb-jd8I: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
sl2sSHx2XhU,b'[youtube] sl2sSHx2XhU: Downloading webpage\n[youtube] sl2sSHx2XhU: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
tS3dhJWhRg0,b'[youtube] tS3dhJWhRg0: Downloading webpage\n[youtube] tS3dhJWhRg0: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
uAjVIzcl_-w,b'[youtube] uAjVIzcl_-w: Downloading webpage\n[youtube] uAjVIzcl_-w: Downloading embed webpage\n[youtube] uAjVIzcl_-w: Refetching age-gated info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: Content Warning\n'
xt20xUvL76Y,b'[youtube] xt20xUvL76Y: Downloading webpage\n[youtube] xt20xUvL76Y: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
5fWDCR7O4Os,b'[youtube] 5fWDCR7O4Os: Downloading webpage\n[youtube] 5fWDCR7O4Os: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
9U3ks3zjodk,b'[youtube] 9U3ks3zjodk: Downloading webpage\n[youtube] 9U3ks3zjodk: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
mQlOd_WNe0c,b'[youtube] mQlOd_WNe0c: Downloading webpage\n[youtube] mQlOd_WNe0c: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
CeytOatOhNY,b'[youtube] CeytOatOhNY: Downloading webpage\n[youtube] CeytOatOhNY: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
1zAk9PTMruI,b'[youtube] 1zAk9PTMruI: Downloading webpage\n[youtube] 1zAk9PTMruI: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
RnsvwlI-3JQ,b'[youtube] RnsvwlI-3JQ: Downloading webpage\n[youtube] RnsvwlI-3JQ: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
VLLP2TOtmto,b'[youtube] VLLP2TOtmto: Downloading webpage\n[youtube] VLLP2TOtmto: Downloading embed webpage\n[youtube] VLLP2TOtmto: Refetching age-gated info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: Content Warning\n'
XjJ2QSYt1_M,b'[youtube] XjJ2QSYt1_M: Downloading webpage\n[youtube] XjJ2QSYt1_M: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
MpFFhBLx8Xk,b'[youtube] MpFFhBLx8Xk: Downloading webpage\n[youtube] MpFFhBLx8Xk: Downloading embed webpage\n[youtube] MpFFhBLx8Xk: Refetching age-gated info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: Content Warning\n'
ZQfxddMTYQo,b'[youtube] ZQfxddMTYQo: Downloading webpage\n[youtube] ZQfxddMTYQo: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
cnFDTPU8Mbg,b'[youtube] cnFDTPU8Mbg: Downloading webpage\n[youtube] cnFDTPU8Mbg: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
tVcviCxEy10,b'[youtube] tVcviCxEy10: Downloading webpage\n[youtube] tVcviCxEy10: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
vBwp3ASDBfc,b'[youtube] vBwp3ASDBfc: Downloading webpage\n[youtube] vBwp3ASDBfc: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
Xfptglh5tLk,b'[youtube] Xfptglh5tLk: Downloading webpage\n[youtube] Xfptglh5tLk: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
fsoril4j_64,b'[youtube] fsoril4j_64: Downloading webpage\n[youtube] fsoril4j_64: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
CZ-vGuS16do,b'[youtube] CZ-vGuS16do: Downloading webpage\n[youtube] CZ-vGuS16do: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
qj4BGx0p_rE,b'[youtube] qj4BGx0p_rE: Downloading webpage\n[youtube] qj4BGx0p_rE: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
kE4qDDK3ndU,b'[youtube] kE4qDDK3ndU: Downloading webpage\n[youtube] kE4qDDK3ndU: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is unavailable.\n'
nfORBQLethM,b'[youtube] nfORBQLethM: Downloading webpage\n[youtube] nfORBQLethM: Downloading video info webpage\nWARNING: Unable to extract video title\nWARNING: unable to extract description; please report this issue on https://yt-dl.org/bug . Make sure you are using the latest version; see  https://yt-dl.org/update  on how to update. Be sure to call youtube-dl with the --verbose flag and include its complete output.\nERROR: This video is no longer available because the YouTube account associated with this video has been terminated.\n'
aeHoYLkOmFI,"b'[youtube] aeHoYLkOmFI: Downloading webpage\n[youtube] aeHoYLkOmFI: Downloading video info webpage\nERROR: This video contains content from SME, who has blocked it in your country on copyright grounds.\n'"
RFNP5Xk_a7Q,"b'[youtube] RFNP5Xk_a7Q: Downloading webpage\n[youtube] RFNP5Xk_a7Q: Downloading video info webpage\nERROR: This video contains content from Disney, who has blocked it on copyright grounds.\n'"
nuEVwwqUiuc,"b'[youtube] nuEVwwqUiuc: Downloading webpage\n[youtube] nuEVwwqUiuc: Downloading video info webpage\nERROR: This video contains content from WMG, who has blocked it in your country on copyright grounds.\n'"
